Simulated control sequence with PD control:
Sequence steps: [0, 10, -10, 5, -5] 
Kp = 0.7213012910520777
Kd = 0.39466422611731
Limitations of the gamma control: +/- 8
Optimization solver: Nelder-Mead
Cost function type: penalty
Time(s)	Roll(deg)	Error	Control_cmd	gamma_L	gamma_R	target
16.30750	3.44189	8.47373	5.92059	37.03971	42.96029	-5.00000
16.31000	3.40975	8.44189	5.84910	37.07545	42.92455	-5.00000
16.31250	3.37730	8.40975	5.77779	37.11111	42.88889	-5.00000
16.31500	3.34455	8.37730	5.70665	37.14667	42.85333	-5.00000
16.31750	3.31151	8.34455	5.63570	37.18215	42.81785	-5.00000
16.32000	3.27817	8.31151	5.56494	37.21753	42.78247	-5.00000
16.32250	3.24454	8.27817	5.49438	37.25281	42.74719	-5.00000
16.32500	3.21062	8.24454	5.42403	37.28799	42.71201	-5.00000
16.32750	3.17642	8.21062	5.35390	37.32305	42.67695	-5.00000
16.33000	3.14193	8.17642	5.28399	37.35801	42.64199	-5.00000
16.33250	3.10716	8.14193	5.21431	37.39284	42.60716	-5.00000
16.33500	3.07211	8.10716	5.14487	37.42756	42.57244	-5.00000
16.33750	3.03678	8.07211	5.07569	37.46216	42.53784	-5.00000
16.34000	3.00119	8.03678	5.00675	37.49662	42.50338	-5.00000
16.34250	2.96532	8.00119	4.93808	37.53096	42.46904	-5.00000
16.34500	2.92919	7.96532	4.86968	37.56516	42.43484	-5.00000
16.34750	2.89279	7.92919	4.80156	37.59922	42.40078	-5.00000
16.35000	2.85614	7.89279	4.73372	37.63314	42.36686	-5.00000
16.35250	2.81923	7.85614	4.66618	37.66691	42.33309	-5.00000
16.35500	2.78206	7.81923	4.59893	37.70054	42.29946	-5.00000
16.35750	2.74464	7.78206	4.53199	37.73400	42.26600	-5.00000
16.36000	2.70697	7.74464	4.46536	37.76732	42.23268	-5.00000
16.36250	2.66906	7.70697	4.39906	37.80047	42.19953	-5.00000
16.36500	2.63091	7.66906	4.33308	37.83346	42.16654	-5.00000
16.36750	2.59252	7.63091	4.26743	37.86628	42.13372	-5.00000
16.37000	2.55389	7.59252	4.20213	37.89894	42.10106	-5.00000
16.37250	2.51504	7.55389	4.13717	37.93142	42.06858	-5.00000
16.37500	2.47595	7.51504	4.07256	37.96372	42.03628	-5.00000
16.37750	2.43664	7.47595	4.00831	37.99584	42.00416	-5.00000
16.38000	2.39711	7.43664	3.94443	38.02778	41.97222	-5.00000
16.38250	2.35736	7.39711	3.88092	38.05954	41.94046	-5.00000
16.38500	2.31739	7.35736	3.81779	38.09111	41.90889	-5.00000
16.38750	2.27721	7.31739	3.75504	38.12248	41.87752	-5.00000
16.39000	2.23683	7.27721	3.69268	38.15366	41.84634	-5.00000
16.39250	2.19624	7.23683	3.63071	38.18464	41.81536	-5.00000
16.39500	2.15545	7.19624	3.56915	38.21543	41.78457	-5.00000
16.39750	2.11446	7.15545	3.50799	38.24600	41.75400	-5.00000
16.40000	2.07328	7.11446	3.44724	38.27638	41.72362	-5.00000
16.40250	2.03191	7.07328	3.38691	38.30654	41.69346	-5.00000
16.40500	1.99035	7.03191	3.32701	38.33650	41.66350	-5.00000
16.40750	1.94861	6.99035	3.26752	38.36624	41.63376	-5.00000
16.41000	1.90669	6.94861	3.20847	38.39576	41.60424	-5.00000
16.41250	1.86459	6.90669	3.14986	38.42507	41.57493	-5.00000
16.41500	1.82232	6.86459	3.09169	38.45415	41.54585	-5.00000
16.41750	1.77988	6.82232	3.03397	38.48302	41.51698	-5.00000
16.42000	1.73727	6.77988	2.97669	38.51165	41.48835	-5.00000
16.42250	1.69451	6.73727	2.91988	38.54006	41.45994	-5.00000
16.42500	1.65158	6.69451	2.86352	38.56824	41.43176	-5.00000
16.42750	1.60850	6.65158	2.80762	38.59619	41.40381	-5.00000
16.43000	1.56528	6.60850	2.75220	38.62390	41.37610	-5.00000
16.43250	1.52190	6.56528	2.69725	38.65138	41.34862	-5.00000
16.43500	1.47838	6.52190	2.64277	38.67862	41.32138	-5.00000
16.43750	1.43472	6.47838	2.58877	38.70561	41.29439	-5.00000
16.44000	1.39093	6.43472	2.53526	38.73237	41.26763	-5.00000
16.44250	1.34700	6.39093	2.48223	38.75888	41.24112	-5.00000
16.44500	1.30295	6.34700	2.42970	38.78515	41.21485	-5.00000
16.44750	1.25877	6.30295	2.37766	38.81117	41.18883	-5.00000
16.45000	1.21447	6.25877	2.32612	38.83694	41.16306	-5.00000
16.45250	1.17005	6.21447	2.27508	38.86246	41.13754	-5.00000
16.45500	1.12552	6.17005	2.22455	38.88773	41.11227	-5.00000
16.45750	1.08088	6.12552	2.17452	38.91274	41.08726	-5.00000
16.46000	1.03614	6.08088	2.12501	38.93750	41.06250	-5.00000
16.46250	0.99129	6.03614	2.07600	38.96200	41.03800	-5.00000
16.46500	0.94634	5.99129	2.02752	38.98624	41.01376	-5.00000
16.46750	0.90130	5.94634	1.97955	39.01022	40.98978	-5.00000
16.47000	0.85617	5.90130	1.93211	39.03395	40.96605	-5.00000
16.47250	0.81095	5.85617	1.88519	39.05741	40.94259	-5.00000
16.47500	0.76564	5.81095	1.83880	39.08060	40.91940	-5.00000
16.47750	0.72026	5.76564	1.79293	39.10353	40.89647	-5.00000
16.48000	0.67480	5.72026	1.74760	39.12620	40.87380	-5.00000
16.48250	0.62927	5.67480	1.70280	39.14860	40.85140	-5.00000
16.48500	0.58367	5.62927	1.65854	39.17073	40.82927	-5.00000
16.48750	0.53801	5.58367	1.61482	39.19259	40.80741	-5.00000
16.49000	0.49228	5.53801	1.57163	39.21418	40.78582	-5.00000
16.49250	0.44650	5.49228	1.52899	39.23551	40.76449	-5.00000
16.49500	0.40066	5.44650	1.48689	39.25656	40.74344	-5.00000
16.49750	0.35477	5.40066	1.44533	39.27733	40.72267	-5.00000
16.50000	0.30884	5.35477	1.40432	39.29784	40.70216	-5.00000
16.50250	0.26287	5.30884	1.36386	39.31807	40.68193	-5.00000
16.50500	0.21685	5.26287	1.32395	39.33802	40.66198	-5.00000
16.50750	0.17080	5.21685	1.28459	39.35770	40.64230	-5.00000
16.51000	0.12472	5.17080	1.24578	39.37711	40.62289	-5.00000
16.51250	0.07861	5.12472	1.20753	39.39624	40.60376	-5.00000
16.51500	0.03247	5.07861	1.16983	39.41509	40.58491	-5.00000
16.51750	-0.01368	5.03247	1.13268	39.43366	40.56634	-5.00000
16.52000	-0.05986	4.98632	1.09609	39.45195	40.54805	-5.00000
16.52250	-0.10604	4.94014	1.06006	39.46997	40.53003	-5.00000
16.52500	-0.15224	4.89396	1.02458	39.48771	40.51229	-5.00000
16.52750	-0.19844	4.84776	0.98967	39.50517	40.49483	-5.00000
16.53000	-0.24465	4.80156	0.95531	39.52235	40.47765	-5.00000
16.53250	-0.29085	4.75535	0.92151	39.53925	40.46075	-5.00000
16.53500	-0.33706	4.70915	0.88827	39.55587	40.44413	-5.00000
16.53750	-0.38325	4.66294	0.85559	39.57221	40.42779	-5.00000
16.54000	-0.42943	4.61675	0.82347	39.58826	40.41174	-5.00000
16.54250	-0.47560	4.57057	0.79191	39.60404	40.39596	-5.00000
16.54500	-0.52175	4.52440	0.76092	39.61954	40.38046	-5.00000
16.54750	-0.56788	4.47825	0.73048	39.63476	40.36524	-5.00000
16.55000	-0.61398	4.43212	0.70060	39.64970	40.35030	-5.00000
16.55250	-0.66006	4.38602	0.67129	39.66436	40.33564	-5.00000
16.55500	-0.70610	4.33994	0.64254	39.67873	40.32127	-5.00000
16.55750	-0.75211	4.29390	0.61434	39.69283	40.30717	-5.00000
16.56000	-0.79808	4.24789	0.58671	39.70665	40.29335	-5.00000
16.56250	-0.84400	4.20192	0.55963	39.72018	40.27982	-5.00000
16.56500	-0.88989	4.15600	0.53312	39.73344	40.26656	-5.00000
16.56750	-0.93572	4.11011	0.50716	39.74642	40.25358	-5.00000
16.57000	-0.98150	4.06428	0.48176	39.75912	40.24088	-5.00000
16.57250	-1.02723	4.01850	0.45692	39.77154	40.22846	-5.00000
16.57500	-1.07290	3.97277	0.43264	39.78368	40.21632	-5.00000
16.57750	-1.11850	3.92710	0.40891	39.79554	40.20446	-5.00000
16.58000	-1.16404	3.88150	0.38574	39.80713	40.19287	-5.00000
16.58250	-1.20952	3.83596	0.36312	39.81844	40.18156	-5.00000
16.58500	-1.25492	3.79048	0.34106	39.82947	40.17053	-5.00000
16.58750	-1.30025	3.74508	0.31955	39.84023	40.15977	-5.00000
16.59000	-1.34550	3.69975	0.29859	39.85071	40.14929	-5.00000
16.59250	-1.39067	3.65450	0.27818	39.86091	40.13909	-5.00000
16.59500	-1.43576	3.60933	0.25832	39.87084	40.12916	-5.00000
16.59750	-1.48076	3.56424	0.23900	39.88050	40.11950	-5.00000
16.60000	-1.52567	3.51924	0.22024	39.88988	40.11012	-5.00000
16.60250	-1.57048	3.47433	0.20201	39.89899	40.10101	-5.00000
16.60500	-1.61520	3.42952	0.18433	39.90783	40.09217	-5.00000
16.60750	-1.65983	3.38480	0.16720	39.91640	40.08360	-5.00000
16.61000	-1.70435	3.34017	0.15060	39.92470	40.07530	-5.00000
16.61250	-1.74876	3.29565	0.13455	39.93273	40.06727	-5.00000
16.61500	-1.79307	3.25124	0.11903	39.94049	40.05951	-5.00000
16.61750	-1.83727	3.20693	0.10404	39.94798	40.05202	-5.00000
16.62000	-1.88135	3.16273	0.08959	39.95520	40.04480	-5.00000
16.62250	-1.92532	3.11865	0.07568	39.96216	40.03784	-5.00000
16.62500	-1.96917	3.07468	0.06229	39.96886	40.03114	-5.00000
16.62750	-2.01290	3.03083	0.04943	39.97528	40.02472	-5.00000
16.63000	-2.05650	2.98710	0.03710	39.98145	40.01855	-5.00000
16.63250	-2.09998	2.94350	0.02529	39.98736	40.01264	-5.00000
16.63500	-2.14332	2.90002	0.01400	39.99300	40.00700	-5.00000
16.63750	-2.18654	2.85668	0.00324	39.99838	40.00162	-5.00000
16.64000	-2.22962	2.81346	-0.00701	40.00350	39.99650	-5.00000
16.64250	-2.27256	2.77038	-0.01674	40.00837	39.99163	-5.00000
16.64500	-2.31536	2.72744	-0.02596	40.01298	39.98702	-5.00000
16.64750	-2.35802	2.68464	-0.03467	40.01733	39.98267	-5.00000
16.65000	-2.40053	2.64198	-0.04286	40.02143	39.97857	-5.00000
16.65250	-2.44289	2.59947	-0.05056	40.02528	39.97472	-5.00000
16.65500	-2.48510	2.55711	-0.05774	40.02887	39.97113	-5.00000
16.65750	-2.52716	2.51490	-0.06443	40.03221	39.96779	-5.00000
16.66000	-2.56907	2.47284	-0.07061	40.03531	39.96469	-5.00000
16.66250	-2.61082	2.43093	-0.07630	40.03815	39.96185	-5.00000
16.66500	-2.65240	2.38918	-0.08150	40.04075	39.95925	-5.00000
16.66750	-2.69383	2.34760	-0.08620	40.04310	39.95690	-5.00000
16.67000	-2.73509	2.30617	-0.09042	40.04521	39.95479	-5.00000
16.67250	-2.77618	2.26491	-0.09415	40.04707	39.95293	-5.00000
16.67500	-2.81710	2.22382	-0.09739	40.04870	39.95130	-5.00000
16.67750	-2.85785	2.18290	-0.10016	40.05008	39.94992	-5.00000
16.68000	-2.89843	2.14215	-0.10245	40.05122	39.94878	-5.00000
16.68250	-2.93883	2.10157	-0.10426	40.05213	39.94787	-5.00000
16.68500	-2.97905	2.06117	-0.10560	40.05280	39.94720	-5.00000
16.68750	-3.01909	2.02095	-0.10647	40.05324	39.94676	-5.00000
16.69000	-3.05895	1.98091	-0.10688	40.05344	39.94656	-5.00000
16.69250	-3.09863	1.94105	-0.10682	40.05341	39.94659	-5.00000
16.69500	-3.13811	1.90137	-0.10631	40.05315	39.94685	-5.00000
16.69750	-3.17741	1.86189	-0.10533	40.05267	39.94733	-5.00000
16.70000	-3.21652	1.82259	-0.10390	40.05195	39.94805	-5.00000
16.70250	-3.25544	1.78348	-0.10202	40.05101	39.94899	-5.00000
16.70500	-3.29416	1.74456	-0.09970	40.04985	39.95015	-5.00000
16.70750	-3.33269	1.70584	-0.09693	40.04846	39.95154	-5.00000
16.71000	-3.37101	1.66731	-0.09371	40.04686	39.95314	-5.00000
16.71250	-3.40914	1.62899	-0.09006	40.04503	39.95497	-5.00000
16.71500	-3.44707	1.59086	-0.08598	40.04299	39.95701	-5.00000
16.71750	-3.48479	1.55293	-0.08146	40.04073	39.95927	-5.00000
16.72000	-3.52230	1.51521	-0.07651	40.03826	39.96174	-5.00000
16.72250	-3.55961	1.47770	-0.07114	40.03557	39.96443	-5.00000
16.72500	-3.59671	1.44039	-0.06535	40.03268	39.96732	-5.00000
16.72750	-3.63360	1.40329	-0.05914	40.02957	39.97043	-5.00000
16.73000	-3.67028	1.36640	-0.05252	40.02626	39.97374	-5.00000
16.73250	-3.70674	1.32972	-0.04548	40.02274	39.97726	-5.00000
16.73500	-3.74299	1.29326	-0.03804	40.01902	39.98098	-5.00000
16.73750	-3.77902	1.25701	-0.03019	40.01510	39.98490	-5.00000
16.74000	-3.81484	1.22098	-0.02194	40.01097	39.98903	-5.00000
16.74250	-3.85043	1.18516	-0.01330	40.00665	39.99335	-5.00000
16.74500	-3.88580	1.14957	-0.00426	40.00213	39.99787	-5.00000
16.74750	-3.92095	1.11420	0.00517	39.99741	40.00259	-5.00000
16.75000	-3.95587	1.07905	0.01499	39.99250	40.00750	-5.00000
16.75250	-3.99057	1.04413	0.02519	39.98740	40.01260	-5.00000
16.75500	-4.02504	1.00943	0.03577	39.98211	40.01789	-5.00000
16.75750	-4.05929	0.97496	0.04673	39.97664	40.02336	-5.00000
16.76000	-4.09330	0.94071	0.05805	39.97097	40.02903	-5.00000
16.76250	-4.12709	0.90670	0.06975	39.96513	40.03487	-5.00000
16.76500	-4.16064	0.87291	0.08181	39.95910	40.04090	-5.00000
16.76750	-4.19396	0.83936	0.09423	39.95288	40.04712	-5.00000
16.77000	-4.22704	0.80604	0.10701	39.94649	40.05351	-5.00000
16.77250	-4.25989	0.77296	0.12014	39.93993	40.06007	-5.00000
16.77500	-4.29250	0.74011	0.13363	39.93319	40.06681	-5.00000
16.77750	-4.32488	0.70750	0.14746	39.92627	40.07373	-5.00000
16.78000	-4.35701	0.67512	0.16163	39.91919	40.08081	-5.00000
16.78250	-4.38891	0.64299	0.17614	39.91193	40.08807	-5.00000
16.78500	-4.42056	0.61109	0.19098	39.90451	40.09549	-5.00000
16.78750	-4.45197	0.57944	0.20616	39.89692	40.10308	-5.00000
16.79000	-4.48315	0.54803	0.22166	39.88917	40.11083	-5.00000
16.79250	-4.51407	0.51685	0.23749	39.88126	40.11874	-5.00000
16.79500	-4.54475	0.48593	0.25364	39.87318	40.12682	-5.00000
16.79750	-4.57519	0.45525	0.27010	39.86495	40.13505	-5.00000
16.80000	-4.60538	0.42481	0.28687	39.85656	40.14344	-5.00000
16.80250	-4.63533	0.39462	0.30396	39.84802	40.15198	-5.00000
16.80500	-4.66502	0.36467	0.32134	39.83933	40.16067	-5.00000
16.80750	-4.69447	0.33498	0.33903	39.83048	40.16952	-5.00000
16.81000	-4.72367	0.30553	0.35702	39.82149	40.17851	-5.00000
16.81250	-4.75262	0.27633	0.37529	39.81235	40.18765	-5.00000
16.81500	-4.78132	0.24738	0.39386	39.80307	40.19693	-5.00000
16.81750	-4.80976	0.21868	0.41271	39.79365	40.20635	-5.00000
16.82000	-4.83796	0.19024	0.43184	39.78408	40.21592	-5.00000
16.82250	-4.86590	0.16204	0.45125	39.77438	40.22562	-5.00000
16.82500	-4.89359	0.13410	0.47093	39.76453	40.23547	-5.00000
16.82750	-4.92103	0.10641	0.49088	39.75456	40.24544	-5.00000
16.83000	-4.94821	0.07897	0.51110	39.74445	40.25555	-5.00000
16.83250	-4.97514	0.05179	0.53158	39.73421	40.26579	-5.00000
16.83500	-5.00181	0.02486	0.55232	39.72384	40.27616	-5.00000
16.83750	-5.02823	-0.00181	0.57331	39.71335	40.28665	-5.00000
16.84000	-5.05439	-0.02823	0.59455	39.70273	40.29727	-5.00000
16.84250	-5.08030	-0.05439	0.61603	39.69198	40.30802	-5.00000
16.84500	-5.10595	-0.08030	0.63776	39.68112	40.31888	-5.00000
16.84750	-5.13134	-0.10595	0.65973	39.67014	40.32986	-5.00000
16.85000	-5.15648	-0.13134	0.68193	39.65904	40.34096	-5.00000
16.85250	-5.18136	-0.15648	0.70436	39.64782	40.35218	-5.00000
16.85500	-5.20598	-0.18136	0.72702	39.63649	40.36351	-5.00000
16.85750	-5.23034	-0.20598	0.74990	39.62505	40.37495	-5.00000
16.86000	-5.25445	-0.23034	0.77300	39.61350	40.38650	-5.00000
16.86250	-5.27830	-0.25445	0.79631	39.60184	40.39816	-5.00000
16.86500	-5.30189	-0.27830	0.81984	39.59008	40.40992	-5.00000
16.86750	-5.32522	-0.30189	0.84357	39.57821	40.42179	-5.00000
16.87000	-5.34829	-0.32522	0.86751	39.56625	40.43375	-5.00000
16.87250	-5.37111	-0.34829	0.89164	39.55418	40.44582	-5.00000
16.87500	-5.39367	-0.37111	0.91596	39.54202	40.45798	-5.00000
16.87750	-5.41597	-0.39367	0.94046	39.52977	40.47023	-5.00000
16.88000	-5.43801	-0.41597	0.96515	39.51742	40.48258	-5.00000
16.88250	-5.45979	-0.43801	0.99002	39.50499	40.49501	-5.00000
16.88500	-5.48131	-0.45979	1.01506	39.49247	40.50753	-5.00000
16.88750	-5.50258	-0.48131	1.04028	39.47986	40.52014	-5.00000
16.89000	-5.52359	-0.50258	1.06566	39.46717	40.53283	-5.00000
16.89250	-5.54434	-0.52359	1.09121	39.45439	40.54561	-5.00000
16.89500	-5.56483	-0.54434	1.11692	39.44154	40.55846	-5.00000
16.89750	-5.58507	-0.56483	1.14279	39.42860	40.57140	-5.00000
16.90000	-5.60505	-0.58507	1.16882	39.41559	40.58441	-5.00000
16.90250	-5.62477	-0.60505	1.19500	39.40250	40.59750	-5.00000
16.90500	-5.64423	-0.62477	1.22132	39.38934	40.61066	-5.00000
16.90750	-5.66344	-0.64423	1.24780	39.37610	40.62390	-5.00000
16.91000	-5.68240	-0.66344	1.27441	39.36279	40.63721	-5.00000
16.91250	-5.70109	-0.68240	1.30116	39.34942	40.65058	-5.00000
16.91500	-5.71954	-0.70109	1.32805	39.33597	40.66403	-5.00000
16.91750	-5.73772	-0.71954	1.35507	39.32246	40.67754	-5.00000
16.92000	-5.75565	-0.73772	1.38222	39.30889	40.69111	-5.00000
16.92250	-5.77333	-0.75565	1.40950	39.29525	40.70475	-5.00000
16.92500	-5.79076	-0.77333	1.43689	39.28155	40.71845	-5.00000
16.92750	-5.80793	-0.79076	1.46441	39.26780	40.73220	-5.00000
16.93000	-5.82484	-0.80793	1.49204	39.25398	40.74602	-5.00000
16.93250	-5.84151	-0.82484	1.51978	39.24011	40.75989	-5.00000
16.93500	-5.85792	-0.84151	1.54762	39.22619	40.77381	-5.00000
16.93750	-5.87408	-0.85792	1.57558	39.21221	40.78779	-5.00000
16.94000	-5.88999	-0.87408	1.60363	39.19819	40.80181	-5.00000
16.94250	-5.90565	-0.88999	1.63178	39.18411	40.81589	-5.00000
16.94500	-5.92106	-0.90565	1.66002	39.16999	40.83001	-5.00000
16.94750	-5.93622	-0.92106	1.68836	39.15582	40.84418	-5.00000
16.95000	-5.95114	-0.93622	1.71678	39.14161	40.85839	-5.00000
16.95250	-5.96580	-0.95114	1.74529	39.12736	40.87264	-5.00000
16.95500	-5.98022	-0.96580	1.77387	39.11306	40.88694	-5.00000
16.95750	-5.99439	-0.98022	1.80253	39.09873	40.90127	-5.00000
16.96000	-6.00831	-0.99439	1.83127	39.08436	40.91564	-5.00000
16.96250	-6.02199	-1.00831	1.86008	39.06996	40.93004	-5.00000
16.96500	-6.03542	-1.02199	1.88895	39.05553	40.94447	-5.00000
16.96750	-6.04861	-1.03542	1.91788	39.04106	40.95894	-5.00000
16.97000	-6.06156	-1.04861	1.94688	39.02656	40.97344	-5.00000
16.97250	-6.07426	-1.06156	1.97593	39.01204	40.98796	-5.00000
16.97500	-6.08672	-1.07426	2.00503	38.99748	41.00252	-5.00000
16.97750	-6.09895	-1.08672	2.03419	38.98291	41.01709	-5.00000
16.98000	-6.11093	-1.09895	2.06339	38.96831	41.03169	-5.00000
16.98250	-6.12267	-1.11093	2.09263	38.95369	41.04631	-5.00000
16.98500	-6.13417	-1.12267	2.12191	38.93904	41.06096	-5.00000
16.98750	-6.14544	-1.13417	2.15123	38.92438	41.07562	-5.00000
16.99000	-6.15647	-1.14544	2.18059	38.90971	41.09029	-5.00000
16.99250	-6.16727	-1.15647	2.20997	38.89502	41.10498	-5.00000
16.99500	-6.17783	-1.16727	2.23938	38.88031	41.11969	-5.00000
16.99750	-6.18815	-1.17783	2.26881	38.86559	41.13441	-5.00000
17.00000	-6.19825	-1.18815	2.29827	38.85087	41.14913	-5.00000
17.00250	-6.20811	-1.19825	2.32774	38.83613	41.16387	-5.00000
17.00500	-6.21774	-1.20811	2.35722	38.82139	41.17861	-5.00000
17.00750	-6.22714	-1.21774	2.38672	38.80664	41.19336	-5.00000
17.01000	-6.23631	-1.22714	2.41623	38.79189	41.20811	-5.00000
17.01250	-6.24526	-1.23631	2.44573	38.77713	41.22287	-5.00000
17.01500	-6.25397	-1.24526	2.47525	38.76238	41.23762	-5.00000
17.01750	-6.26246	-1.25397	2.50476	38.74762	41.25238	-5.00000
17.02000	-6.27073	-1.26246	2.53426	38.73287	41.26713	-5.00000
17.02250	-6.27878	-1.27073	2.56376	38.71812	41.28188	-5.00000
17.02500	-6.28660	-1.27878	2.59325	38.70337	41.29663	-5.00000
17.02750	-6.29420	-1.28660	2.62273	38.68864	41.31136	-5.00000
17.03000	-6.30158	-1.29420	2.65219	38.67391	41.32609	-5.00000
17.03250	-6.30874	-1.30158	2.68163	38.65919	41.34081	-5.00000
17.03500	-6.31568	-1.30874	2.71105	38.64448	41.35552	-5.00000
17.03750	-6.32241	-1.31568	2.74044	38.62978	41.37022	-5.00000
17.04000	-6.32892	-1.32241	2.76981	38.61509	41.38491	-5.00000
17.04250	-6.33521	-1.32892	2.79915	38.60043	41.39957	-5.00000
17.04500	-6.34130	-1.33521	2.82845	38.58577	41.41423	-5.00000
17.04750	-6.34717	-1.34130	2.85772	38.57114	41.42886	-5.00000
17.05000	-6.35283	-1.34717	2.88695	38.55652	41.44348	-5.00000
17.05250	-6.35828	-1.35283	2.91614	38.54193	41.45807	-5.00000
17.05500	-6.36352	-1.35828	2.94529	38.52736	41.47264	-5.00000
17.05750	-6.36856	-1.36352	2.97439	38.51281	41.48719	-5.00000
17.06000	-6.37339	-1.36856	3.00343	38.49828	41.50172	-5.00000
17.06250	-6.37801	-1.37339	3.03243	38.48378	41.51622	-5.00000
17.06500	-6.38243	-1.37801	3.06138	38.46931	41.53069	-5.00000
17.06750	-6.38665	-1.38243	3.09026	38.45487	41.54513	-5.00000
17.07000	-6.39067	-1.38665	3.11909	38.44045	41.55955	-5.00000
17.07250	-6.39449	-1.39067	3.14786	38.42607	41.57393	-5.00000
17.07500	-6.39811	-1.39449	3.17656	38.41172	41.58828	-5.00000
17.07750	-6.40154	-1.39811	3.20519	38.39740	41.60260	-5.00000
17.08000	-6.40477	-1.40154	3.23376	38.38312	41.61688	-5.00000
17.08250	-6.40781	-1.40477	3.26225	38.36888	41.63112	-5.00000
17.08500	-6.41065	-1.40781	3.29067	38.35467	41.64533	-5.00000
17.08750	-6.41331	-1.41065	3.31901	38.34049	41.65951	-5.00000
17.09000	-6.41577	-1.41331	3.34727	38.32636	41.67364	-5.00000
17.09250	-6.41804	-1.41577	3.37546	38.31227	41.68773	-5.00000
17.09500	-6.42013	-1.41804	3.40356	38.29822	41.70178	-5.00000
17.09750	-6.42203	-1.42013	3.43157	38.28421	41.71579	-5.00000
17.10000	-6.42375	-1.42203	3.45950	38.27025	41.72975	-5.00000
17.10250	-6.42529	-1.42375	3.48733	38.25633	41.74367	-5.00000
17.10500	-6.42664	-1.42529	3.51508	38.24246	41.75754	-5.00000
17.10750	-6.42782	-1.42664	3.54273	38.22864	41.77136	-5.00000
17.11000	-6.42881	-1.42782	3.57028	38.21486	41.78514	-5.00000
17.11250	-6.42963	-1.42881	3.59774	38.20113	41.79887	-5.00000
17.11500	-6.43027	-1.42963	3.62509	38.18745	41.81255	-5.00000
17.11750	-6.43074	-1.43027	3.65234	38.17383	41.82617	-5.00000
17.12000	-6.43104	-1.43074	3.67949	38.16026	41.83974	-5.00000
17.12250	-6.43116	-1.43104	3.70653	38.14674	41.85326	-5.00000
17.12500	-6.43112	-1.43116	3.73346	38.13327	41.86673	-5.00000
17.12750	-6.43091	-1.43112	3.76028	38.11986	41.88014	-5.00000
17.13000	-6.43053	-1.43091	3.78699	38.10650	41.89350	-5.00000
17.13250	-6.42998	-1.43053	3.81359	38.09321	41.90679	-5.00000
17.13500	-6.42928	-1.42998	3.84006	38.07997	41.92003	-5.00000
17.13750	-6.42840	-1.42928	3.86643	38.06679	41.93321	-5.00000
17.14000	-6.42737	-1.42840	3.89267	38.05367	41.94633	-5.00000
17.14250	-6.42618	-1.42737	3.91878	38.04061	41.95939	-5.00000
17.14500	-6.42483	-1.42618	3.94478	38.02761	41.97239	-5.00000
17.14750	-6.42333	-1.42483	3.97065	38.01467	41.98533	-5.00000
17.15000	-6.42167	-1.42333	3.99640	38.00180	41.99820	-5.00000
17.15250	-6.41986	-1.42167	4.02201	37.98899	42.01101	-5.00000
17.15500	-6.41790	-1.41986	4.04750	37.97625	42.02375	-5.00000
17.15750	-6.41578	-1.41790	4.07285	37.96358	42.03642	-5.00000
17.16000	-6.41352	-1.41578	4.09807	37.95097	42.04903	-5.00000
17.16250	-6.41111	-1.41352	4.12316	37.93842	42.06158	-5.00000
17.16500	-6.40856	-1.41111	4.14810	37.92595	42.07405	-5.00000
17.16750	-6.40586	-1.40856	4.17292	37.91354	42.08646	-5.00000
17.17000	-6.40302	-1.40586	4.19759	37.90121	42.09879	-5.00000
17.17250	-6.40003	-1.40302	4.22212	37.88894	42.11106	-5.00000
17.17500	-6.39691	-1.40003	4.24651	37.87675	42.12325	-5.00000
17.17750	-6.39365	-1.39691	4.27075	37.86462	42.13538	-5.00000
17.18000	-6.39026	-1.39365	4.29485	37.85257	42.14743	-5.00000
17.18250	-6.38673	-1.39026	4.31881	37.84060	42.15940	-5.00000
17.18500	-6.38307	-1.38673	4.34261	37.82869	42.17131	-5.00000
17.18750	-6.37927	-1.38307	4.36627	37.81687	42.18313	-5.00000
17.19000	-6.37535	-1.37927	4.38977	37.80511	42.19489	-5.00000
17.19250	-6.37129	-1.37535	4.41313	37.79344	42.20656	-5.00000
17.19500	-6.36711	-1.37129	4.43633	37.78184	42.21816	-5.00000
17.19750	-6.36281	-1.36711	4.45938	37.77031	42.22969	-5.00000
17.20000	-6.35838	-1.36281	4.48227	37.75887	42.24113	-5.00000
17.20250	-6.35383	-1.35838	4.50501	37.74750	42.25250	-5.00000
17.20500	-6.34916	-1.35383	4.52758	37.73621	42.26379	-5.00000
17.20750	-6.34436	-1.34916	4.55000	37.72500	42.27500	-5.00000
17.21000	-6.33946	-1.34436	4.57226	37.71387	42.28613	-5.00000
17.21250	-6.33443	-1.33946	4.59436	37.70282	42.29718	-5.00000
17.21500	-6.32929	-1.33443	4.61630	37.69185	42.30815	-5.00000
17.21750	-6.32404	-1.32929	4.63808	37.68096	42.31904	-5.00000
17.22000	-6.31868	-1.32404	4.65969	37.67016	42.32984	-5.00000
17.22250	-6.31321	-1.31868	4.68113	37.65943	42.34057	-5.00000
17.22500	-6.30762	-1.31321	4.70241	37.64879	42.35121	-5.00000
17.22750	-6.30194	-1.30762	4.72353	37.63824	42.36176	-5.00000
17.23000	-6.29614	-1.30194	4.74447	37.62776	42.37224	-5.00000
17.23250	-6.29025	-1.29614	4.76525	37.61737	42.38263	-5.00000
